"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"01.07.2019 03:00:00 PM - 04:00:00 PM","43647.8750000000","96,164,402 KByte","98472347828.5323","218,846 kbit/s","27355785.5895","51,707,054 KByte","52948022982.8816","117,672 kbit/s","14709050.7746","44,457,348 KByte","45524324845.6507","101,174 kbit/s","12646734.8148","0 %","0.0000","100 %","0000009999"
"01.07.2019 04:00:00 PM - 05:00:00 PM","43647.9166666667","111,669,783 KByte","114349857327.1544","254,134 kbit/s","31766761.2107","75,657,349 KByte","77473125239.5988","172,178 kbit/s","21522285.4427","36,012,434 KByte","36876732087.5556","81,956 kbit/s","10244475.7679","0 %","0.0000","100 %","0000009999"
"01.07.2019 05:00:00 PM - 06:00:00 PM","43647.9583333333","135,618,237 KByte","138873074861.2039","308,627 kbit/s","38578426.0232","90,392,448 KByte","92561866794.0054","205,707 kbit/s","25713343.8879","45,225,789 KByte","46311208067.1985","102,921 kbit/s","12865082.1353","0 %","0.0000","100 %","0000009999"
"01.07.2019 06:00:00 PM - 07:00:00 PM","43648.0000000000","232,368,779 KByte","237945629692.0635","528,811 kbit/s","66101333.0774","180,191,378 KByte","184515971121.0896","410,069 kbit/s","51258565.5848","52,177,401 KByte","53429658570.9738","118,742 kbit/s","14842767.4927","0 %","0.0000","100 %","0000009999"
"01.07.2019 07:00:00 PM - 08:00:00 PM","43648.0416666667","198,105,877 KByte","202860418043.5590","450,840 kbit/s","56354968.9122","165,024,809 KByte","168985404078.0846","375,555 kbit/s","46944432.4589","33,081,068 KByte","33875013965.4743","75,284 kbit/s","9410536.4533","0 %","0.0000","100 %","0000009999"
"01.07.2019 08:00:00 PM - 09:00:00 PM","43648.0833333333","206,829,663 KByte","211793574658.3450","470,689 kbit/s","58836124.6592","179,641,396 KByte","183952789368.4387","408,816 kbit/s","51101971.6446","27,188,267 KByte","27840785289.9063","61,873 kbit/s","7734153.0147","0 %","0.0000","100 %","0000009999"
"01.07.2019 09:00:00 PM - 10:00:00 PM","43648.1250000000","99,106,337 KByte","101484889329.6862","225,541 kbit/s","28192674.7386","81,289,794 KByte","83240748979.9587","184,995 kbit/s","23124421.5418","17,816,543 KByte","18244140349.7275","40,546 kbit/s","5068253.1967","0 %","0.0000","100 %","0000009999"
"01.07.2019 10:00:00 PM - 11:00:00 PM","43648.1666666667","8,996,227 KByte","9212136686.6707","20,473 kbit/s","2559133.0098","6,711,874 KByte","6872958994.4066","15,274 kbit/s","1909309.0817","2,284,353 KByte","2339177692.2641","5,199 kbit/s","649823.9281","0 %","0.0000","100 %","0000009999"
"01.07.2019 11:00:00 PM - 12:00:00 AM","43648.2083333333","2,664,471 KByte","2728418601.0537","6,064 kbit/s","757961.4302","2,321,732 KByte","2377453381.0730","5,284 kbit/s","660462.4247","342,739 KByte","350965219.9807","780 kbit/s","97499.0055","0 %","0.0000","100 %","0000009999"
"02.07.2019 12:00:00 AM - 01:00:00 AM","43648.2500000000","2,546,846 KByte","2607969915.3743","5,796 kbit/s","724488.4118","2,273,177 KByte","2327733094.7678","5,173 kbit/s","646639.2280","273,669 KByte","280236820.6065","623 kbit/s","77849.1837","0 %","0.0000","100 %","0000009999"
"02.07.2019 01:00:00 AM - 02:00:00 AM","43648.2916666667","3,795,247 KByte","3886333098.6035","8,637 kbit/s","1079623.9415","3,529,362 KByte","3614066604.8355","8,032 kbit/s","1003988.2671","265,885 KByte","272266493.7680","605 kbit/s","75635.6745","0 %","0.0000","100 %","0000009999"
"02.07.2019 02:00:00 AM - 03:00:00 AM","43648.3333333333","4,406,524 KByte","4512280805.1714","10,028 kbit/s","1253522.7590","4,115,741 KByte","4214518416.3205","9,366 kbit/s","1170803.6315","290,784 KByte","297762388.8509","662 kbit/s","82719.1275","0 %","0.0000","100 %","0000009999"
"02.07.2019 03:00:00 AM - 04:00:00 AM","43648.3750000000","4,369,349 KByte","4474213366.5458","9,944 kbit/s","1242944.0776","4,095,651 KByte","4193946432.1942","9,321 kbit/s","1165085.4469","273,698 KByte","280266934.3516","623 kbit/s","77858.6307","0 %","0.0000","100 %","0000009999"
"02.07.2019 04:00:00 AM - 05:00:00 AM","43648.4166666667","4,684,772 KByte","4797206957.8733","10,661 kbit/s","1332675.9484","4,420,317 KByte","4526404649.9810","10,060 kbit/s","1257446.3980","264,455 KByte","270802307.8923","602 kbit/s","75229.5504","0 %","0.0000","100 %","0000009999"
"02.07.2019 05:00:00 AM - 06:00:00 AM","43648.4583333333","4,258,368 KByte","4360568623.1712","9,691 kbit/s","1211373.3747","3,972,875 KByte","4068224501.8205","9,041 kbit/s","1130159.6809","285,492 KByte","292344121.3507","650 kbit/s","81213.6938","0 %","0.0000","100 %","0000009999"
"02.07.2019 06:00:00 AM - 07:00:00 AM","43648.5000000000","75,115,104 KByte","76917866919.1035","170,943 kbit/s","21367914.1590","67,409,720 KByte","69027552792.0829","153,408 kbit/s","19175971.4842","7,705,385 KByte","7890314127.0206","17,536 kbit/s","2191942.6748","0 %","0.0000","100 %","0000009999"
"02.07.2019 07:00:00 AM - 08:00:00 AM","43648.5416666667","223,802,226 KByte","229173479380.8287","509,318 kbit/s","63664782.0731","194,976,932 KByte","199656377964.2833","443,719 kbit/s","55464881.1326","28,825,294 KByte","29517101416.5453","65,599 kbit/s","8199900.9405","0 %","0.0000","100 %","0000009999"
"02.07.2019 08:00:00 AM - 09:00:00 AM","43648.5833333333","202,464,167 KByte","207323306707.8696","460,757 kbit/s","57594606.9694","173,334,448 KByte","177494475167.0458","394,465 kbit/s","49308129.8906","29,129,718 KByte","29828831540.8238","66,292 kbit/s","8286477.0789","0 %","0.0000","100 %","0000009999"
"02.07.2019 09:00:00 AM - 10:00:00 AM","43648.6250000000","151,049,833 KByte","154675028646.3852","343,750 kbit/s","42968747.1064","114,320,239 KByte","117063924841.0724","260,163 kbit/s","32520376.5973","36,729,594 KByte","37611103805.3129","83,587 kbit/s","10448370.5091","0 %","0.0000","100 %","0000009999"
"02.07.2019 10:00:00 AM - 11:00:00 AM","43648.6666666667","151,901,748 KByte","155547389688.6902","345,689 kbit/s","43211089.1402","116,402,670 KByte","119196334547.3344","264,902 kbit/s","33112760.3466","35,499,077 KByte","36351055141.3559","80,787 kbit/s","10098328.7935","0 %","0.0000","100 %","0000009999"
"02.07.2019 11:00:00 AM - 12:00:00 PM","43648.7083333333","105,869,641 KByte","108410512309.4595","240,931 kbit/s","30116373.5817","61,402,188 KByte","62875840720.7977","139,735 kbit/s","17466869.8457","44,467,453 KByte","45534671588.6618","101,196 kbit/s","12649503.7360","0 %","0.0000","100 %","0000009999"
"02.07.2019 12:00:00 PM - 01:00:00 PM","43648.7500000000","195,282,707 KByte","199969492241.8124","444,411 kbit/s","55551401.8429","167,316,603 KByte","171332201841.6155","380,768 kbit/s","47595980.1989","27,966,104 KByte","28637290400.1968","63,643 kbit/s","7955421.6440","0 %","0.0000","100 %","0000009999"
"02.07.2019 01:00:00 PM - 02:00:00 PM","43648.7916666667","235,745,180 KByte","241403064522.5567","536,493 kbit/s","67061622.7158","187,159,984 KByte","191651823264.2885","425,926 kbit/s","53240758.5213","48,585,197 KByte","49751241258.2682","110,567 kbit/s","13820864.1945","0 %","0.0000","100 %","0000009999"
"02.07.2019 02:00:00 PM - 03:00:00 PM","43648.8333333333","140,517,660 KByte","143890084297.7747","319,780 kbit/s","39972465.7954","86,056,817 KByte","88122180913.4987","195,842 kbit/s","24480219.6036","54,460,843 KByte","55767903384.2760","123,938 kbit/s","15492246.1919","0 %","0.0000","100 %","0000009999"
"02.07.2019 03:00:00 PM - 04:00:00 PM","43648.8750000000","121,766,483 KByte","124688878994.0139","277,109 kbit/s","34638686.2777","66,521,562 KByte","68118079566.3879","151,386 kbit/s","18923265.7073","55,244,921 KByte","56570799427.6261","125,723 kbit/s","15715420.5705","0 %","0.0000","100 %","0000009999"
"02.07.2019 04:00:00 PM - 05:00:00 PM","43648.9166666667","124,616,036 KByte","127606820562.7974","283,595 kbit/s","35449391.6317","76,212,660 KByte","78041763868.0905","173,441 kbit/s","21680134.6416","48,403,376 KByte","49565056694.7070","110,154 kbit/s","13769256.9901","0 %","0.0000","100 %","0000009999"
"02.07.2019 05:00:00 PM - 06:00:00 PM","43648.9583333333","141,660,414 KByte","145060264180.1276","322,384 kbit/s","40297987.9323","108,333,199 KByte","110933195862.6658","246,539 kbit/s","30817430.3517","33,327,215 KByte","34127068317.4617","75,844 kbit/s","9480557.5806","0 %","0.0000","100 %","0000009999"
"02.07.2019 06:00:00 PM - 07:00:00 PM","43649.0000000000","138,008,507 KByte","141320710720.6778","314,073 kbit/s","39259133.6256","99,165,647 KByte","101545622432.6045","225,676 kbit/s","28209546.4978","38,842,860 KByte","39775088288.0733","88,397 kbit/s","11049587.1278","0 %","0.0000","100 %","0000009999"
"02.07.2019 07:00:00 PM - 08:00:00 PM","43649.0416666667","172,120,153 KByte","176251036736.1712","391,702 kbit/s","48962701.5407","139,147,046 KByte","142486575448.4650","316,663 kbit/s","39582902.8665","32,973,107 KByte","33764461287.7062","75,038 kbit/s","9379798.6743","0 %","0.0000","100 %","0000009999"
"02.07.2019 08:00:00 PM - 09:00:00 PM","43649.0833333333","149,261,427 KByte","152843700844.6248","339,682 kbit/s","42460239.8664","123,893,367 KByte","126866808245.2022","281,951 kbit/s","35243814.9522","25,368,059 KByte","25976892599.4226","57,731 kbit/s","7216424.9142","0 %","0.0000","100 %","0000009999"
"02.07.2019 09:00:00 PM - 10:00:00 PM","43649.1250000000","87,426,184 KByte","89524412754.3047","198,956 kbit/s","24869550.4018","70,999,061 KByte","72703038032.4352","161,573 kbit/s","20196634.7847","16,427,124 KByte","16821374721.8695","37,383 kbit/s","4672915.6171","0 %","0.0000","100 %","0000009999"
"02.07.2019 10:00:00 PM - 11:00:00 PM","43649.1666666667","9,563,213 KByte","9792729971.4007","21,763 kbit/s","2720437.0297","7,741,289 KByte","7927079947.8507","17,617 kbit/s","2202156.2823","1,821,924 KByte","1865650023.5500","4,146 kbit/s","518280.7474","0 %","0.0000","100 %","0000009999"
"02.07.2019 11:00:00 PM - 12:00:00 AM","43649.2083333333","3,199,140 KByte","3275919448.2893","7,280 kbit/s","910048.4061","2,794,904 KByte","2861981383.5678","6,360 kbit/s","795056.6665","404,236 KByte","413938064.7215","920 kbit/s","114991.7396","0 %","0.0000","100 %","0000009999"
"03.07.2019 12:00:00 AM - 01:00:00 AM","43649.2500000000","3,405,886 KByte","3487627563.8047","7,751 kbit/s","968876.9394","3,147,788 KByte","3223335238.9832","7,164 kbit/s","895455.4705","258,098 KByte","264292324.8215","587 kbit/s","73421.4689","0 %","0.0000","100 %","0000009999"
"03.07.2019 01:00:00 AM - 02:00:00 AM","43649.2916666667","2,853,698 KByte","2922186654.3752","6,494 kbit/s","811783.9088","2,618,667 KByte","2681514595.1427","5,959 kbit/s","744925.1732","235,031 KByte","240672059.2325","535 kbit/s","66858.7356","0 %","0.0000","100 %","0000009999"
"03.07.2019 02:00:00 AM - 03:00:00 AM","43649.3333333333","3,947,457 KByte","4042196288.9595","8,983 kbit/s","1122919.6407","3,700,206 KByte","3789010738.1980","8,421 kbit/s","1052584.8505","247,252 KByte","253185550.7615","563 kbit/s","70334.7901","0 %","0.0000","100 %","0000009999"
"03.07.2019 03:00:00 AM - 04:00:00 AM","43649.3750000000","3,885,914 KByte","3979176131.7083","8,843 kbit/s","1105421.8924","3,508,877 KByte","3593090337.6017","7,985 kbit/s","998166.6026","377,037 KByte","386085794.1067","858 kbit/s","107255.2898","0 %","0.0000","100 %","0000009999"
"03.07.2019 04:00:00 AM - 05:00:00 AM","43649.4166666667","2,018,863 KByte","2067315691.2502","4,594 kbit/s","574295.8356","1,795,175 KByte","1838258881.0495","4,085 kbit/s","510664.3483","223,688 KByte","229056810.2007","509 kbit/s","63631.4873","0 %","0.0000","100 %","0000009999"
"03.07.2019 05:00:00 AM - 06:00:00 AM","43649.4583333333","1,582,096 KByte","1620065878.2345","3,600 kbit/s","450059.5550","1,400,430 KByte","1434040723.0178","3,187 kbit/s","398381.1636","181,665 KByte","186025155.2167","413 kbit/s","51678.3914","0 %","0.0000","100 %","0000009999"
"03.07.2019 06:00:00 AM - 07:00:00 AM","43649.5000000000","55,120,914 KByte","56443815750.5993","125,442 kbit/s","15680231.5069","46,412,283 KByte","47526177339.0205","105,623 kbit/s","13202889.5177","8,708,631 KByte","8917638411.5788","19,819 kbit/s","2477341.9892","0 %","0.0000","100 %","0000009999"
"03.07.2019 07:00:00 AM - 08:00:00 AM","43649.5416666667","207,561,669 KByte","212543149491.7206","472,355 kbit/s","59044356.0865","166,018,559 KByte","170003004221.6397","377,814 kbit/s","47226729.9183","41,543,111 KByte","42540145270.0810","94,541 kbit/s","11817626.1682","0 %","0.0000","100 %","0000009999"
"03.07.2019 08:00:00 AM - 09:00:00 AM","43649.5833333333","226,266,004 KByte","231696388092.7642","514,922 kbit/s","64365292.7855","181,242,523 KByte","185592343999.8034","412,461 kbit/s","51557582.1385","45,023,481 KByte","46104044092.9608","102,462 kbit/s","12807710.6470","0 %","0.0000","100 %","0000009999"
"03.07.2019 09:00:00 AM - 10:00:00 AM","43649.6250000000","230,864,104 KByte","236404842947.7169","525,383 kbit/s","65672937.4002","166,602,491 KByte","170600950564.8844","379,142 kbit/s","47392707.3877","64,261,614 KByte","65803892382.8325","146,242 kbit/s","18280230.0125","0 %","0.0000","100 %","0000009999"
"03.07.2019 10:00:00 AM - 11:00:00 AM","43649.6666666667","204,308,507 KByte","209211910778.3355","464,957 kbit/s","58119585.8461","169,939,718 KByte","174018270939.2115","386,742 kbit/s","48342705.7236","34,368,789 KByte","35193639839.1240","78,215 kbit/s","9776880.1224","0 %","0.0000","100 %","0000009999"
"03.07.2019 11:00:00 AM - 12:00:00 PM","43649.7083333333","252,301,417 KByte","258356651101.6520","574,175 kbit/s","71771916.7766","209,583,051 KByte","214613044165.6175","476,959 kbit/s","59619868.4236","42,718,366 KByte","43743606936.0346","97,216 kbit/s","12152048.3531","0 %","0.0000","100 %","0000009999"
"03.07.2019 12:00:00 PM - 01:00:00 PM","43649.7500000000","219,754,977 KByte","225029096334.6973","500,105 kbit/s","62513118.0942","190,663,895 KByte","195239828149.2030","433,901 kbit/s","54237654.7414","29,091,082 KByte","29789268185.4943","66,204 kbit/s","8275463.3527","0 %","0.0000","100 %","0000009999"
"03.07.2019 01:00:00 PM - 02:00:00 PM","43649.7916666667","174,164,374 KByte","178344318703.0690","396,354 kbit/s","49544217.2134","149,970,803 KByte","153570102707.0603","341,295 kbit/s","42661917.0228","24,193,570 KByte","24774215996.0087","55,058 kbit/s","6882300.1906","0 %","0.0000","100 %","0000009999"
"03.07.2019 02:00:00 PM - 03:00:00 PM","43649.8333333333","209,361,551 KByte","214386228433.4211","476,456 kbit/s","59557024.0781","178,057,774 KByte","182331161014.3294","405,216 kbit/s","50652047.1304","31,303,777 KByte","32055067419.0916","71,240 kbit/s","8904976.9477","0 %","0.0000","100 %","0000009999"
"03.07.2019 03:00:00 PM - 04:00:00 PM","43649.8750000000","197,311,988 KByte","202047475809.0258","449,029 kbit/s","56128664.3986","153,060,669 KByte","156734125215.8957","348,325 kbit/s","43540643.4989","44,251,319 KByte","45313350593.1301","100,704 kbit/s","12588020.8997","0 %","0.0000","100 %","0000009999"
"03.07.2019 04:00:00 PM - 05:00:00 PM","43649.9166666667","169,807,649 KByte","173883033062.9941","386,442 kbit/s","48305270.5006","113,006,553 KByte","115718710733.7459","257,176 kbit/s","32147033.1263","56,801,096 KByte","58164322329.2482","129,266 kbit/s","16158237.3743","0 %","0.0000","100 %","0000009999"
"03.07.2019 05:00:00 PM - 06:00:00 PM","43649.9583333333","216,727,370 KByte","221928826864.4387","493,212 kbit/s","61651520.2152","183,682,481 KByte","188090861044.0227","418,011 kbit/s","52251380.2546","33,044,888 KByte","33837965820.4160","75,201 kbit/s","9400139.9606","0 %","0.0000","100 %","0000009999"
"03.07.2019 06:00:00 PM - 07:00:00 PM","43650.0000000000","199,559,798 KByte","204349232973.4387","454,150 kbit/s","56768721.9346","168,057,097 KByte","172090467761.5977","382,457 kbit/s","47807157.2366","31,502,700 KByte","32258765211.8410","71,693 kbit/s","8961564.6979","0 %","0.0000","100 %","0000009999"
"03.07.2019 07:00:00 PM - 08:00:00 PM","43650.0416666667","134,271,612 KByte","137494131083.3164","305,569 kbit/s","38196103.2987","114,208,902 KByte","116949915330.8807","259,911 kbit/s","32488885.2459","20,062,711 KByte","20544215752.4357","45,658 kbit/s","5707218.0528","0 %","0.0000","100 %","0000009999"
"03.07.2019 08:00:00 PM - 09:00:00 PM","43650.0833333333","152,040,879 KByte","155689859819.5245","346,008 kbit/s","43251027.8190","139,358,360 KByte","142702960660.0353","317,146 kbit/s","39643235.1376","12,682,519 KByte","12986899159.4892","28,862 kbit/s","3607792.6814","0 %","0.0000","100 %","0000009999"
"03.07.2019 09:00:00 PM - 10:00:00 PM","43650.1250000000","115,402,260 KByte","118171914005.9609","262,625 kbit/s","32828084.9638","106,077,411 KByte","108623269278.7368","241,404 kbit/s","30175477.3368","9,324,848 KByte","9548644727.2240","21,221 kbit/s","2652607.6270","0 %","0.0000","100 %","0000009999"
"03.07.2019 10:00:00 PM - 11:00:00 PM","43650.1666666667","19,597,756 KByte","20068102626.2969","44,599 kbit/s","5574922.0427","16,933,624 KByte","17340031445.3008","38,537 kbit/s","4817063.4427","2,664,132 KByte","2728071180.9960","6,063 kbit/s","757858.6000","0 %","0.0000","100 %","0000009999"
"03.07.2019 11:00:00 PM - 12:00:00 AM","43650.2083333333","3,541,283 KByte","3626274294.5711","8,059 kbit/s","1007390.7593","3,224,346 KByte","3301730602.4217","7,338 kbit/s","917231.4691","316,937 KByte","324543692.1495","721 kbit/s","90159.2902","0 %","0.0000","100 %","0000009999"
"04.07.2019 12:00:00 AM - 01:00:00 AM","43650.2500000000","3,403,062 KByte","3484735805.6250","7,745 kbit/s","968062.8401","3,137,176 KByte","3212468129.6907","7,139 kbit/s","892426.6271","265,886 KByte","272267675.9343","605 kbit/s","75636.2130","0 %","0.0000","100 %","0000009999"
"04.07.2019 01:00:00 AM - 02:00:00 AM","43650.2916666667","4,720,679 KByte","4833975152.6237","10,743 kbit/s","1342882.7826","4,436,869 KByte","4543354013.4897","10,097 kbit/s","1262147.9605","283,810 KByte","290621139.1340","646 kbit/s","80734.8221","0 %","0.0000","100 %","0000009999"
"04.07.2019 02:00:00 AM - 03:00:00 AM","43650.3333333333","2,761,386 KByte","2827659490.4952","6,284 kbit/s","785526.4301","2,357,102 KByte","2413672324.0821","5,364 kbit/s","670520.4112","404,284 KByte","413987166.4131","920 kbit/s","115006.0189","0 %","0.0000","100 %","0000009999"
"04.07.2019 03:00:00 AM - 04:00:00 AM","43650.3750000000","2,691,858 KByte","2756462367.9886","6,126 kbit/s","765745.6762","2,305,788 KByte","2361127039.5599","5,247 kbit/s","655921.4602","386,070 KByte","395335328.4287","879 kbit/s","109824.2160","0 %","0.0000","100 %","0000009999"
"04.07.2019 04:00:00 AM - 05:00:00 AM","43650.4166666667","2,207,310 KByte","2260285690.9792","5,023 kbit/s","627905.9735","1,980,604 KByte","2028138231.3567","4,507 kbit/s","563415.5521","226,707 KByte","232147459.6225","516 kbit/s","64490.4214","0 %","0.0000","100 %","0000009999"
"04.07.2019 05:00:00 AM - 06:00:00 AM","43650.4583333333","3,009,220 KByte","3081440905.1072","6,848 kbit/s","856027.1426","2,796,662 KByte","2863781892.3460","6,364 kbit/s","795561.2669","212,558 KByte","217659012.7612","484 kbit/s","60465.8757","0 %","0.0000","100 %","0000009999"
"04.07.2019 06:00:00 AM - 07:00:00 AM","43650.5000000000","56,652,518 KByte","58012178255.4744","128,927 kbit/s","16115881.7163","51,171,636 KByte","52399755447.4580","116,454 kbit/s","14556741.1214","5,480,882 KByte","5612422808.0164","12,473 kbit/s","1559140.5949","0 %","0.0000","100 %","0000009999"
"04.07.2019 07:00:00 AM - 08:00:00 AM","43650.5416666667","178,990,228 KByte","183285993871.6907","407,334 kbit/s","50916736.2661","155,417,868 KByte","159147897327.2207","353,690 kbit/s","44211187.9055","23,572,360 KByte","24138096544.4700","53,644 kbit/s","6705548.3606","0 %","0.0000","100 %","0000009999"
"04.07.2019 08:00:00 AM - 09:00:00 AM","43650.5833333333","219,962,049 KByte","225241138433.3348","500,575 kbit/s","62571849.5976","194,792,026 KByte","199467034489.1751","443,295 kbit/s","55411819.3885","25,170,023 KByte","25774103944.1597","57,280 kbit/s","7160030.2091","0 %","0.0000","100 %","0000009999"
"04.07.2019 09:00:00 AM - 10:00:00 AM","43650.6250000000","176,378,125 KByte","180611199677.0225","401,391 kbit/s","50173819.4680","142,042,186 KByte","145451198531.3147","323,251 kbit/s","40406365.6604","34,335,939 KByte","35160001145.7078","78,140 kbit/s","9767453.8076","0 %","0.0000","100 %","0000009999"
"04.07.2019 10:00:00 AM - 11:00:00 AM","43650.6666666667","168,904,791 KByte","172958505530.6057","384,381 kbit/s","48047632.8865","143,247,940 KByte","146685890376.1418","325,993 kbit/s","40749136.8453","25,656,851 KByte","26272615154.4638","58,388 kbit/s","7298496.0412","0 %","0.0000","100 %","0000009999"
"04.07.2019 11:00:00 AM - 12:00:00 PM","43650.7083333333","187,406,587 KByte","191904344613.5644","426,488 kbit/s","53311056.8945","124,585,264 KByte","127575310222.6980","283,524 kbit/s","35440441.0974","62,821,323 KByte","64329034390.8664","142,965 kbit/s","17870615.7971","0 %","0.0000","100 %","0000009999"
"04.07.2019 12:00:00 PM - 01:00:00 PM","43650.7500000000","174,776,994 KByte","178971641786.3387","397,749 kbit/s","49718626.2668","140,749,147 KByte","144127126429.4769","320,310 kbit/s","40038760.6792","34,027,847 KByte","34844515356.8618","77,439 kbit/s","9679865.5876","0 %","0.0000","100 %","0000009999"
"04.07.2019 01:00:00 PM - 02:00:00 PM","43650.7916666667","215,737,454 KByte","220915153274.4789","490,958 kbit/s","61369752.6139","187,079,145 KByte","191569043972.5364","425,740 kbit/s","53217466.8094","28,658,310 KByte","29346109301.9425","65,218 kbit/s","8152285.8045","0 %","0.0000","100 %","0000009999"
"04.07.2019 02:00:00 PM - 03:00:00 PM","43650.8333333333","166,896,470 KByte","170901984897.8993","379,817 kbit/s","47477125.6526","133,788,801 KByte","136999732580.7843","304,472 kbit/s","38058970.0114","33,107,668 KByte","33902252317.1150","75,345 kbit/s","9418155.6412","0 %","0.0000","100 %","0000009999"
"04.07.2019 03:00:00 PM - 04:00:00 PM","43650.8750000000","127,878,327 KByte","130947406842.3010","291,018 kbit/s","36377210.0648","71,463,804 KByte","73178935677.6100","162,633 kbit/s","20329119.7562","56,414,523 KByte","57768471164.6910","128,385 kbit/s","16048090.3086","0 %","0.0000","100 %","0000009999"
"04.07.2019 04:00:00 PM - 05:00:00 PM","43650.9166666667","114,084,290 KByte","116822312607.2233","259,626 kbit/s","32453256.6810","59,689,959 KByte","61122517667.1350","135,839 kbit/s","16979844.9506","54,394,331 KByte","55699794940.0883","123,787 kbit/s","15473411.7304","0 %","0.0000","100 %","0000009999"
"04.07.2019 05:00:00 PM - 06:00:00 PM","43650.9583333333","169,051,791 KByte","173109033776.6316","384,716 kbit/s","48089449.4244","126,281,270 KByte","129312020978.5507","287,382 kbit/s","35922700.0299","42,770,520 KByte","43797012798.0810","97,334 kbit/s","12166749.3946","0 %","0.0000","100 %","0000009999"
"04.07.2019 06:00:00 PM - 07:00:00 PM","43651.0000000000","176,298,561 KByte","180529726178.0050","401,209 kbit/s","50151186.1172","140,777,214 KByte","144155866975.5960","320,372 kbit/s","40046522.3520","35,521,347 KByte","36373859202.4090","80,837 kbit/s","10104663.7653","0 %","0.0000","100 %","0000009999"
"04.07.2019 07:00:00 PM - 08:00:00 PM","43651.0416666667","201,170,262 KByte","205998347874.3193","457,807 kbit/s","57225896.2798","168,532,194 KByte","172576966631.6931","383,532 kbit/s","47941508.7289","32,638,068 KByte","33421381242.6262","74,275 kbit/s","9284387.5509","0 %","0.0000","100 %","0000009999"
"04.07.2019 08:00:00 PM - 09:00:00 PM","43651.0833333333","210,418,901 KByte","215468954455.1831","478,866 kbit/s","59858306.9063","179,411,461 KByte","183717335596.3158","408,300 kbit/s","51037555.2057","31,007,440 KByte","31751618858.8673","70,566 kbit/s","8820751.7005","0 %","0.0000","100 %","0000009999"
"04.07.2019 09:00:00 PM - 10:00:00 PM","43651.1250000000","95,834,146 KByte","98134165362.2309","218,095 kbit/s","27261837.9256","85,936,611 KByte","87999089290.1454","195,570 kbit/s","24446296.5672","9,897,535 KByte","10135076072.0855","22,524 kbit/s","2815541.3583","0 %","0.0000","100 %","0000009999"
"04.07.2019 10:00:00 PM - 11:00:00 PM","43651.1666666667","11,478,762 KByte","11754252705.6330","26,123 kbit/s","3265360.4503","10,114,428 KByte","10357174099.5987","23,018 kbit/s","2877248.5609","1,364,335 KByte","1397078606.0343","3,105 kbit/s","388111.8894","0 %","0.0000","100 %","0000009999"
"04.07.2019 11:00:00 PM - 12:00:00 AM","43651.2083333333","3,997,688 KByte","4093632981.6177","9,098 kbit/s","1137218.1998","3,622,079 KByte","3709008580.0400","8,243 kbit/s","1030368.8873","375,610 KByte","384624401.5777","855 kbit/s","106849.3125","0 %","0.0000","100 %","0000009999"
"05.07.2019 12:00:00 AM - 01:00:00 AM","43651.2500000000","3,011,985 KByte","3084272624.0310","6,855 kbit/s","856816.1770","2,756,724 KByte","2822885519.6453","6,274 kbit/s","784202.3951","255,261 KByte","261387104.3857","581 kbit/s","72613.7818","0 %","0.0000","100 %","0000009999"
"05.07.2019 01:00:00 AM - 02:00:00 AM","43651.2916666667","3,603,975 KByte","3690470134.7423","8,202 kbit/s","1025233.1163","3,385,896 KByte","3467157535.4969","7,706 kbit/s","963195.6350","218,079 KByte","223312599.2454","496 kbit/s","62037.4813","0 %","0.0000","100 %","0000009999"
"05.07.2019 02:00:00 AM - 03:00:00 AM","43651.3333333333","6,273,252 KByte","6423810332.3661","14,276 kbit/s","1784545.4282","5,568,057 KByte","5701690363.5505","12,672 kbit/s","1583939.2735","705,195 KByte","722119968.8156","1,605 kbit/s","200606.1546","0 %","0.0000","100 %","0000009999"
"05.07.2019 03:00:00 AM - 04:00:00 AM","43651.3750000000","2,022,159 KByte","2070691233.2886","4,602 kbit/s","575235.1519","1,727,245 KByte","1768698372.4710","3,931 kbit/s","491341.9541","294,915 KByte","301992860.8176","671 kbit/s","83893.1978","0 %","0.0000","100 %","0000009999"
"05.07.2019 04:00:00 AM - 05:00:00 AM","43651.4166666667","2,545,158 KByte","2606241830.1509","5,792 kbit/s","724020.4213","2,205,632 KByte","2258567665.5767","5,019 kbit/s","627435.6792","339,526 KByte","347674164.5742","773 kbit/s","96584.7421","0 %","0.0000","100 %","0000009999"
"05.07.2019 05:00:00 AM - 06:00:00 AM","43651.4583333333","7,234,847 KByte","7408483348.1578","16,465 kbit/s","2058089.2655","6,822,625 KByte","6986367793.6809","15,527 kbit/s","1940824.8471","412,222 KByte","422115554.4768","938 kbit/s","117264.4185","0 %","0.0000","100 %","0000009999"
