"Fecha Hora","Fecha Hora(RAW)","Trafico suma (volumen)","Trafico suma (volumen)(RAW)","Trafico suma (velocidad)","Trafico suma (velocidad)(RAW)","Trafico in (volumen)","Trafico in (volumen)(RAW)","Trafico in (velocidad)","Trafico in (velocidad)(RAW)","Trafico out (volumen)","Trafico out (volumen)(RAW)","Trafico out (velocidad)","Trafico out (velocidad)(RAW)","Downtime","Downtime(RAW)","Cobertura","Cobertura(RAW)"
"20.02.2019 05:00:00 PM - 06:00:00 PM","43516.9583333333","105,261,924 KByte","107788210432.0817","239,549 kbit/s","29943664.8699","94,344,822 KByte","96609098135.7684","214,705 kbit/s","26838097.1014","10,917,102 KByte","11179112296.3133","24,845 kbit/s","3105567.7685","0 %","0.0000","100 %","0000009999"
"20.02.2019 06:00:00 PM - 07:00:00 PM","43517.0000000000","99,015,187 KByte","101391551529.8963","225,333 kbit/s","28166667.0917","88,309,047 KByte","90428463905.2452","200,969 kbit/s","25121111.1774","10,706,140 KByte","10963087624.6511","24,364 kbit/s","3045555.9143","0 %","0.0000","100 %","0000009999"
"20.02.2019 07:00:00 PM - 08:00:00 PM","43517.0416666667","90,970,647 KByte","93153942506.0263","207,027 kbit/s","25878323.5518","75,420,822 KByte","77230921431.5944","171,639 kbit/s","21454881.2347","15,549,825 KByte","15923021074.4319","35,388 kbit/s","4423442.3171","0 %","0.0000","100 %","0000009999"
"20.02.2019 08:00:00 PM - 09:00:00 PM","43517.0833333333","76,711,315 KByte","78552386899.2311","174,574 kbit/s","21821744.1028","54,119,093 KByte","55417951365.4200","123,160 kbit/s","15395030.0065","22,592,222 KByte","23134435533.8111","51,414 kbit/s","6426714.0963","0 %","0.0000","100 %","0000009999"
"20.02.2019 09:00:00 PM - 10:00:00 PM","43517.1250000000","27,372,936 KByte","28029886852.4924","62,293 kbit/s","7786685.3123","23,376,148 KByte","23937175640.8511","53,198 kbit/s","6649732.6572","3,996,788 KByte","4092711211.6413","9,096 kbit/s","1136952.6551","0 %","0.0000","100 %","0000009999"
"20.02.2019 10:00:00 PM - 11:00:00 PM","43517.1666666667","6,427,862 KByte","6582130764.7079","14,628 kbit/s","1828501.7153","5,995,447 KByte","6139337229.0472","13,644 kbit/s","1705494.6271","432,416 KByte","442793535.6606","984 kbit/s","123007.0882","0 %","0.0000","100 %","0000009999"
"20.02.2019 11:00:00 PM - 12:00:00 AM","43517.2083333333","3,685,856 KByte","3774316728.8363","8,388 kbit/s","1048502.8638","3,483,640 KByte","3567247810.2704","7,928 kbit/s","990979.2457","202,216 KByte","207068918.5659","460 kbit/s","57523.6181","0 %","0.0000","100 %","0000009999"
"21.02.2019 12:00:00 AM - 01:00:00 AM","43517.2500000000","2,725,908 KByte","2791329440.2823","6,204 kbit/s","775438.2168","2,525,223 KByte","2585828441.7599","5,747 kbit/s","718349.5316","200,685 KByte","205500998.5224","457 kbit/s","57088.6853","0 %","0.0000","100 %","0000009999"
"21.02.2019 01:00:00 AM - 02:00:00 AM","43517.2916666667","3,498,335 KByte","3582294968.8392","7,961 kbit/s","995173.1600","3,280,107 KByte","3358829843.5475","7,465 kbit/s","933093.8235","218,228 KByte","223465125.2916","497 kbit/s","62079.3365","0 %","0.0000","100 %","0000009999"
"21.02.2019 02:00:00 AM - 03:00:00 AM","43517.3333333333","5,046,359 KByte","5167471256.0532","11,484 kbit/s","1435528.3096","4,407,879 KByte","4513667839.2192","10,031 kbit/s","1253901.1138","638,480 KByte","653803416.8340","1,453 kbit/s","181627.1958","0 %","0.0000","100 %","0000009999"
"21.02.2019 03:00:00 AM - 04:00:00 AM","43517.3750000000","3,123,414 KByte","3198375731.7467","7,108 kbit/s","888509.2776","1,950,970 KByte","1997792928.0747","4,440 kbit/s","554987.1873","1,172,444 KByte","1200582803.6720","2,668 kbit/s","333522.0903","0 %","0.0000","100 %","0000009999"
"21.02.2019 04:00:00 AM - 05:00:00 AM","43517.4166666667","1,397,823 KByte","1431371118.0233","3,181 kbit/s","397632.9108","1,193,525 KByte","1222169563.0883","2,716 kbit/s","339517.0091","204,298 KByte","209201554.9350","465 kbit/s","58115.9017","0 %","0.0000","100 %","0000009999"
"21.02.2019 05:00:00 AM - 06:00:00 AM","43517.4583333333","1,253,058 KByte","1283130959.8910","2,852 kbit/s","356452.0005","1,076,503 KByte","1102339247.5800","2,450 kbit/s","306228.3137","176,554 KByte","180791712.3110","402 kbit/s","50223.6869","0 %","0.0000","100 %","0000009999"
"21.02.2019 06:00:00 AM - 07:00:00 AM","43517.5000000000","21,458,217 KByte","21973214439.5460","48,833 kbit/s","6104128.4873","19,483,933 KByte","19951547223.6480","44,340 kbit/s","5542512.1394","1,974,284 KByte","2021667215.8980","4,493 kbit/s","561616.3479","0 %","0.0000","100 %","0000009999"
"21.02.2019 07:00:00 AM - 08:00:00 AM","43517.5416666667","116,442,738 KByte","119237363574.5745","264,995 kbit/s","33124342.2557","100,048,028 KByte","102449180693.5465","227,684 kbit/s","28460556.5184","16,394,710 KByte","16788182881.0280","37,310 kbit/s","4663785.7374","0 %","0.0000","100 %","0000009999"
"21.02.2019 08:00:00 AM - 09:00:00 AM","43517.5833333333","129,017,822 KByte","132114249293.6135","293,609 kbit/s","36701155.1682","115,927,814 KByte","118710081315.2477","263,820 kbit/s","32977495.8998","13,090,008 KByte","13404167978.3658","29,789 kbit/s","3723659.2684","0 %","0.0000","100 %","0000009999"
"21.02.2019 09:00:00 AM - 10:00:00 AM","43517.6250000000","145,473,104 KByte","148964458009.3590","331,061 kbit/s","41382579.6136","132,235,552 KByte","135409205374.0568","300,935 kbit/s","37616907.3932","13,237,551 KByte","13555252635.3022","30,125 kbit/s","3765672.2205","0 %","0.0000","100 %","0000009999"
"21.02.2019 10:00:00 AM - 11:00:00 AM","43517.6666666667","154,376,334 KByte","158081366430.7130","351,318 kbit/s","43914784.2840","140,297,465 KByte","143664603917.6260","319,279 kbit/s","39909827.6586","14,078,870 KByte","14416762513.0870","32,040 kbit/s","4004956.6254","0 %","0.0000","100 %","0000009999"
"21.02.2019 11:00:00 AM - 12:00:00 PM","43517.7083333333","137,420,137 KByte","140718220201.8660","312,731 kbit/s","39091434.9455","113,063,366 KByte","115776886621.1833","257,302 kbit/s","32162747.8307","24,356,771 KByte","24941333580.6828","55,429 kbit/s","6928687.1147","0 %","0.0000","100 %","0000009999"
"21.02.2019 12:00:00 PM - 01:00:00 PM","43517.7500000000","120,506,916 KByte","123399081590.9220","274,242 kbit/s","34280188.9011","104,995,109 KByte","107514992118.6128","238,941 kbit/s","29867598.6240","15,511,806 KByte","15884089472.3092","35,301 kbit/s","4412590.2771","0 %","0.0000","100 %","0000009999"
"21.02.2019 01:00:00 PM - 02:00:00 PM","43517.7916666667","108,245,880 KByte","110843781627.0091","246,343 kbit/s","30792933.0982","101,370,150 KByte","103803033343.2840","230,696 kbit/s","28836979.5239","6,875,731 KByte","7040748283.7251","15,648 kbit/s","1955953.5743","0 %","0.0000","100 %","0000009999"
"21.02.2019 02:00:00 PM - 03:00:00 PM","43517.8333333333","96,454,431 KByte","98769337560.1459","219,503 kbit/s","27437832.5051","87,491,695 KByte","89591495691.4950","199,106 kbit/s","24888254.9320","8,962,736 KByte","9177841868.6509","20,397 kbit/s","2549577.5731","0 %","0.0000","100 %","0000009999"
"21.02.2019 03:00:00 PM - 04:00:00 PM","43517.8750000000","104,583,283 KByte","107093281467.5948","238,005 kbit/s","29750612.9587","96,274,764 KByte","98585358171.4601","219,097 kbit/s","27387103.9730","8,308,519 KByte","8507923296.1347","18,908 kbit/s","2363508.9858","0 %","0.0000","100 %","0000009999"
"21.02.2019 04:00:00 PM - 05:00:00 PM","43517.9166666667","108,289,172 KByte","110888112096.3499","246,437 kbit/s","30804649.2773","97,677,579 KByte","100021840829.8030","222,288 kbit/s","27786005.8087","10,611,593 KByte","10866271266.5469","24,149 kbit/s","3018643.4685","0 %","0.0000","100 %","0000009999"
"21.02.2019 05:00:00 PM - 06:00:00 PM","43517.9583333333","85,712,257 KByte","87769351633.1610","195,059 kbit/s","24382339.5866","76,989,684 KByte","78837436257.9008","175,208 kbit/s","21901052.1008","8,722,574 KByte","8931915375.2602","19,850 kbit/s","2481287.4857","0 %","0.0000","100 %","0000009999"
"21.02.2019 06:00:00 PM - 07:00:00 PM","43518.0000000000","82,956,558 KByte","84947515438.1249","188,787 kbit/s","23598433.0510","75,287,676 KByte","77094580042.8145","171,335 kbit/s","21416886.3722","7,668,882 KByte","7852935395.3104","17,452 kbit/s","2181546.6788","0 %","0.0000","100 %","0000009999"
"21.02.2019 07:00:00 PM - 08:00:00 PM","43518.0416666667","82,451,880 KByte","84430725600.6266","187,638 kbit/s","23454803.5960","68,360,880 KByte","70001541212.5636","155,571 kbit/s","19446385.0557","14,091,000 KByte","14429184388.0630","32,067 kbit/s","4008418.5403","0 %","0.0000","100 %","0000009999"
"21.02.2019 08:00:00 PM - 09:00:00 PM","43518.0833333333","51,245,563 KByte","52475456134.7030","116,622 kbit/s","14577770.9010","42,197,851 KByte","43210599152.5783","96,032 kbit/s","12003977.8849","9,047,712 KByte","9264856982.1247","20,590 kbit/s","2573793.0161","0 %","0.0000","100 %","0000009999"
"21.02.2019 09:00:00 PM - 10:00:00 PM","43518.1250000000","28,095,365 KByte","28769653734.8599","63,938 kbit/s","7992192.0968","23,209,562 KByte","23766591433.0738","52,819 kbit/s","6602344.4693","4,885,803 KByte","5003062301.7861","11,119 kbit/s","1389847.6275","0 %","0.0000","100 %","0000009999"
"21.02.2019 10:00:00 PM - 11:00:00 PM","43518.1666666667","7,414,353 KByte","7592297717.1630","16,873 kbit/s","2109153.2096","6,867,382 KByte","7032199129.9180","15,628 kbit/s","1953556.8702","546,971 KByte","560098587.2450","1,245 kbit/s","155596.3395","0 %","0.0000","100 %","0000009999"
"21.02.2019 11:00:00 PM - 12:00:00 AM","43518.2083333333","3,646,467 KByte","3733982049.2210","8,298 kbit/s","1037303.6779","3,358,619 KByte","3439225355.4360","7,643 kbit/s","955419.9948","287,848 KByte","294756693.7850","655 kbit/s","81883.6830","0 %","0.0000","100 %","0000009999"
"22.02.2019 12:00:00 AM - 01:00:00 AM","43518.2500000000","1,879,426 KByte","1924532444.2118","4,277 kbit/s","534636.8987","1,687,885 KByte","1728394542.3976","3,841 kbit/s","480149.6076","191,541 KByte","196137901.8142","436 kbit/s","54487.2911","0 %","0.0000","100 %","0000009999"
"22.02.2019 01:00:00 AM - 02:00:00 AM","43518.2916666667","3,070,005 KByte","3143684969.9912","6,987 kbit/s","873321.0276","2,410,652 KByte","2468507945.1354","5,486 kbit/s","685755.7026","659,353 KByte","675177024.8558","1,501 kbit/s","187565.3250","0 %","0.0000","100 %","0000009999"
"22.02.2019 02:00:00 AM - 03:00:00 AM","43518.3333333333","3,521,473 KByte","3605988681.2072","8,014 kbit/s","1001749.7843","2,416,532 KByte","2474528529.0910","5,499 kbit/s","687428.2311","1,104,942 KByte","1131460152.1162","2,515 kbit/s","314321.5533","0 %","0.0000","100 %","0000009999"
"22.02.2019 03:00:00 AM - 04:00:00 AM","43518.3750000000","1,522,218 KByte","1558750853.7888","3,464 kbit/s","433018.8247","1,304,583 KByte","1335893131.1820","2,969 kbit/s","371109.2585","217,634 KByte","222857722.6068","495 kbit/s","61909.5662","0 %","0.0000","100 %","0000009999"
"22.02.2019 04:00:00 AM - 05:00:00 AM","43518.4166666667","1,571,223 KByte","1608932326.2200","3,576 kbit/s","446959.1681","1,395,576 KByte","1429069923.6228","3,176 kbit/s","396993.6422","175,647 KByte","179862402.5973","400 kbit/s","49965.5259","0 %","0.0000","100 %","0000009999"
"22.02.2019 05:00:00 AM - 06:00:00 AM","43518.4583333333","1,989,235 KByte","2036976822.8210","4,527 kbit/s","565874.0514","1,827,846 KByte","1871714803.0112","4,160 kbit/s","519964.1090","161,389 KByte","165262019.8098","367 kbit/s","45909.9424","0 %","0.0000","100 %","0000009999"
"22.02.2019 06:00:00 AM - 07:00:00 AM","43518.5000000000","13,149,266 KByte","13464848557.1526","29,924 kbit/s","3740547.4226","11,478,641 KByte","11754128293.3665","26,122 kbit/s","3265307.7460","1,670,625 KByte","1710720263.7862","3,802 kbit/s","475239.6766","0 %","0.0000","100 %","0000009999"
"22.02.2019 07:00:00 AM - 08:00:00 AM","43518.5416666667","75,996,549 KByte","77820466681.8573","172,947 kbit/s","21618417.6818","63,376,052 KByte","64897076831.3775","144,227 kbit/s","18028317.9103","12,620,498 KByte","12923389850.4798","28,721 kbit/s","3590099.7715","0 %","0.0000","100 %","0000009999"
"22.02.2019 08:00:00 AM - 09:00:00 AM","43518.5833333333","105,801,284 KByte","108340514537.5830","240,777 kbit/s","30097179.0731","95,883,649 KByte","98184856615.9003","218,207 kbit/s","27275920.0420","9,917,635 KByte","10155657921.6827","22,570 kbit/s","2821259.0311","0 %","0.0000","100 %","0000009999"
"22.02.2019 09:00:00 AM - 10:00:00 AM","43518.6250000000","90,265,289 KByte","92431656233.1650","205,420 kbit/s","25677528.5323","81,300,547 KByte","83251759627.3397","185,019 kbit/s","23127351.8220","8,964,743 KByte","9179896605.8253","20,401 kbit/s","2550176.7103","0 %","0.0000","100 %","0000009999"
"22.02.2019 10:00:00 AM - 11:00:00 AM","43518.6666666667","117,336,353 KByte","120152425587.5372","267,026 kbit/s","33378269.8620","99,641,314 KByte","102032705635.3014","226,757 kbit/s","28344622.8138","17,695,039 KByte","18119719952.2359","40,269 kbit/s","5033647.0482","0 %","0.0000","100 %","0000009999"
"22.02.2019 11:00:00 AM - 12:00:00 PM","43518.7083333333","127,062,429 KByte","130111927271.4490","289,159 kbit/s","36144912.8883","105,080,456 KByte","107602386890.9348","239,134 kbit/s","29891793.7987","21,981,973 KByte","22509540380.5142","50,025 kbit/s","6253119.0896","0 %","0.0000","100 %","0000009999"
"22.02.2019 12:00:00 PM - 01:00:00 PM","43518.7500000000","121,569,113 KByte","124486771806.9802","276,660 kbit/s","34582444.6433","96,885,318 KByte","99210565445.9067","220,486 kbit/s","27560710.5700","24,683,795 KByte","25276206361.0735","56,174 kbit/s","7021734.0733","0 %","0.0000","100 %","0000009999"
"22.02.2019 01:00:00 PM - 02:00:00 PM","43518.7916666667","70,441,823 KByte","72132426411.1623","160,306 kbit/s","20038287.9858","60,505,790 KByte","61957929215.2508","137,695 kbit/s","17211826.7801","9,936,032 KByte","10174497195.9115","22,612 kbit/s","2826461.2057","0 %","0.0000","100 %","0000009999"
"22.02.2019 02:00:00 PM - 03:00:00 PM","43518.8333333333","70,897,254 KByte","72598787633.5183","161,345 kbit/s","20168066.5928","64,197,111 KByte","65737842093.1094","146,097 kbit/s","18262084.2609","6,700,142 KByte","6860945540.4089","15,248 kbit/s","1905982.3319","0 %","0.0000","100 %","0000009999"
"22.02.2019 03:00:00 PM - 04:00:00 PM","43518.8750000000","75,004,001 KByte","76804097098.6380","170,690 kbit/s","21336190.1649","63,852,968 KByte","65385439501.6070","145,313 kbit/s","18164085.3018","11,151,033 KByte","11418657597.0310","25,377 kbit/s","3172104.8632","0 %","0.0000","100 %","0000009999"
"22.02.2019 04:00:00 PM - 05:00:00 PM","43518.9166666667","66,039,819 KByte","67624775022.6690","150,289 kbit/s","18786120.8713","56,817,386 KByte","58181003250.2490","129,301 kbit/s","16162646.8865","9,222,433 KByte","9443771772.4200","20,988 kbit/s","2623473.9848","0 %","0.0000","100 %","0000009999"
"22.02.2019 05:00:00 PM - 06:00:00 PM","43518.9583333333","57,340,022 KByte","58716182331.8710","130,491 kbit/s","16311319.3059","53,985,842 KByte","55281501859.9280","122,857 kbit/s","15357167.1852","3,354,180 KByte","3434680471.9430","7,633 kbit/s","954152.1207","0 %","0.0000","100 %","0000009999"
"22.02.2019 06:00:00 PM - 07:00:00 PM","43519.0000000000","50,662,266 KByte","51878160499.4608","115,294 kbit/s","14411801.1222","47,137,538 KByte","48268839032.5498","107,273 kbit/s","13409128.2697","3,524,728 KByte","3609321466.9110","8,021 kbit/s","1002672.8524","0 %","0.0000","100 %","0000009999"
"22.02.2019 07:00:00 PM - 08:00:00 PM","43519.0416666667","33,088,359 KByte","33882479637.2292","75,300 kbit/s","9412505.8372","30,189,302 KByte","30913845040.3187","68,703 kbit/s","8587823.2646","2,899,057 KByte","2968634596.9105","6,597 kbit/s","824682.5726","0 %","0.0000","100 %","0000009999"
"22.02.2019 08:00:00 PM - 09:00:00 PM","43519.0833333333","18,449,049 KByte","18891826595.2233","41,985 kbit/s","5248152.3776","16,804,311 KByte","17207614891.1487","38,242 kbit/s","4780278.1033","1,644,738 KByte","1684211704.0746","3,743 kbit/s","467874.2743","0 %","0.0000","100 %","0000009999"
"22.02.2019 09:00:00 PM - 10:00:00 PM","43519.1250000000","11,173,269 KByte","11441427164.4837","25,427 kbit/s","3178394.9342","10,456,062 KByte","10707007244.1613","23,795 kbit/s","2974375.2328","717,207 KByte","734419920.3224","1,632 kbit/s","204019.7015","0 %","0.0000","100 %","0000009999"
"22.02.2019 10:00:00 PM - 11:00:00 PM","43519.1666666667","5,584,955 KByte","5718993780.6514","12,710 kbit/s","1588732.9516","5,227,692 KByte","5353157014.3345","11,897 kbit/s","1487103.7232","357,262 KByte","365836766.3168","813 kbit/s","101629.2285","0 %","0.0000","100 %","0000009999"
"22.02.2019 11:00:00 PM - 12:00:00 AM","43519.2083333333","3,633,284 KByte","3720482965.0300","8,268 kbit/s","1033539.2638","1,802,191 KByte","1845443501.2833","4,101 kbit/s","512658.7961","1,831,093 KByte","1875039463.7467","4,167 kbit/s","520880.4677","0 %","0.0000","100 %","0000009999"
"23.02.2019 12:00:00 AM - 01:00:00 AM","43519.2500000000","2,094,596 KByte","2144866668.2816","4,767 kbit/s","595834.3639","1,833,308 KByte","1877307055.2437","4,172 kbit/s","521507.5005","261,289 KByte","267559613.0379","595 kbit/s","74326.8634","0 %","0.0000","100 %","0000009999"
"23.02.2019 01:00:00 AM - 02:00:00 AM","43519.2916666667","2,070,113 KByte","2119795582.2907","4,711 kbit/s","588874.6360","1,902,573 KByte","1948234716.9989","4,330 kbit/s","541215.3981","167,540 KByte","171560865.2919","381 kbit/s","47659.2380","0 %","0.0000","100 %","0000009999"
"23.02.2019 02:00:00 AM - 03:00:00 AM","43519.3333333333","3,323,490 KByte","3403254086.9113","7,563 kbit/s","945421.8903","2,871,423 KByte","2940337325.5951","6,535 kbit/s","816823.8990","452,067 KByte","462916761.3161","1,029 kbit/s","128597.9913","0 %","0.0000","100 %","0000009999"
"23.02.2019 03:00:00 AM - 04:00:00 AM","43519.3750000000","2,760,258 KByte","2826504242.8460","6,282 kbit/s","785196.7761","2,586,422 KByte","2648496480.3280","5,886 kbit/s","735746.6040","173,836 KByte","178007762.5180","396 kbit/s","49450.1721","0 %","0.0000","100 %","0000009999"
"23.02.2019 04:00:00 AM - 05:00:00 AM","43519.4166666667","1,617,304 KByte","1656119149.8670","3,681 kbit/s","460070.1584","1,461,835 KByte","1496918565.7290","3,327 kbit/s","415844.2113","155,469 KByte","159200584.1380","354 kbit/s","44225.9471","0 %","0.0000","100 %","0000009999"
"23.02.2019 05:00:00 AM - 06:00:00 AM","43519.4583333333","1,243,748 KByte","1273597991.8770","2,830 kbit/s","353805.7210","1,041,605 KByte","1066603341.4020","2,370 kbit/s","296302.5748","202,143 KByte","206994650.4750","460 kbit/s","57503.1462","0 %","0.0000","100 %","0000009999"
"23.02.2019 06:00:00 AM - 07:00:00 AM","43519.5000000000","4,216,464 KByte","4317659108.9300","9,596 kbit/s","1199439.7105","3,770,017 KByte","3860497317.2300","8,580 kbit/s","1072440.7990","446,447 KByte","457161791.7000","1,016 kbit/s","126998.9115","0 %","0.0000","100 %","0000009999"
"23.02.2019 07:00:00 AM - 08:00:00 AM","43519.5416666667","9,114,079 KByte","9332816759.9090","20,741 kbit/s","2592650.7506","7,554,812 KByte","7736127012.7410","17,193 kbit/s","2149091.3218","1,559,267 KByte","1596689747.1680","3,548 kbit/s","443559.4288","0 %","0.0000","100 %","0000009999"
"23.02.2019 08:00:00 AM - 09:00:00 AM","43519.5833333333","15,491,880 KByte","15863684719.5490","35,255 kbit/s","4406897.3647","14,319,065 KByte","14662722889.6080","32,586 kbit/s","4073272.7613","1,172,814 KByte","1200961829.9410","2,669 kbit/s","333624.6034","0 %","0.0000","100 %","0000009999"
"23.02.2019 09:00:00 AM - 10:00:00 AM","43519.6250000000","20,682,399 KByte","21178776811.1790","47,068 kbit/s","5883500.1934","18,507,277 KByte","18951451709.9300","42,118 kbit/s","5264745.4947","2,175,122 KByte","2227325101.2490","4,950 kbit/s","618754.6987","0 %","0.0000","100 %","0000009999"
"23.02.2019 10:00:00 AM - 11:00:00 AM","43519.6666666667","21,890,105 KByte","22415467343.1250","49,816 kbit/s","6227020.3275","20,001,028 KByte","20481053004.2570","45,517 kbit/s","5689639.7222","1,889,077 KByte","1934414338.8680","4,299 kbit/s","537380.6053","0 %","0.0000","100 %","0000009999"
"23.02.2019 11:00:00 AM - 12:00:00 PM","43519.7083333333","24,669,070 KByte","25261128151.9066","56,140 kbit/s","7017545.3445","22,739,063 KByte","23284800004.0680","51,748 kbit/s","6468521.0764","1,930,008 KByte","1976328147.8385","4,392 kbit/s","549024.2680","0 %","0.0000","100 %","0000009999"
"23.02.2019 12:00:00 PM - 01:00:00 PM","43519.7500000000","24,130,840 KByte","24709980639.2115","54,915 kbit/s","6864398.3408","21,376,643 KByte","21889682286.7900","48,647 kbit/s","6080923.3711","2,754,198 KByte","2820298352.4215","6,268 kbit/s","783474.9696","0 %","0.0000","100 %","0000009999"
"23.02.2019 01:00:00 PM - 02:00:00 PM","43519.7916666667","16,669,634 KByte","17069705166.1190","37,936 kbit/s","4742019.4535","15,182,152 KByte","15546523743.7300","34,551 kbit/s","4318874.7146","1,487,482 KByte","1523181422.3890","3,385 kbit/s","423144.7389","0 %","0.0000","100 %","0000009999"
"23.02.2019 02:00:00 PM - 03:00:00 PM","43519.8333333333","12,113,582 KByte","12404308410.6672","27,567 kbit/s","3445918.8131","11,303,962 KByte","11575256873.8592","25,725 kbit/s","3215608.1667","809,621 KByte","829051536.8080","1,842 kbit/s","230310.6464","0 %","0.0000","100 %","0000009999"
"23.02.2019 03:00:00 PM - 04:00:00 PM","43519.8750000000","10,790,503 KByte","11049474628.1958","24,556 kbit/s","3069528.7225","9,906,514 KByte","10144269927.6048","22,545 kbit/s","2818064.1125","883,989 KByte","905204700.5910","2,012 kbit/s","251464.6100","0 %","0.0000","100 %","0000009999"
"23.02.2019 04:00:00 PM - 05:00:00 PM","43519.9166666667","7,709,067 KByte","7894084702.4500","17,544 kbit/s","2192990.1471","7,226,677 KByte","7400117682.8770","16,446 kbit/s","2055765.2695","482,390 KByte","493967019.5730","1,098 kbit/s","137224.8776","0 %","0.0000","100 %","0000009999"
"23.02.2019 05:00:00 PM - 06:00:00 PM","43519.9583333333","9,583,699 KByte","9813707864.3960","21,810 kbit/s","2726242.0034","7,469,532 KByte","7648800294.7660","16,999 kbit/s","2124832.0133","2,114,168 KByte","2164907569.6300","4,811 kbit/s","601409.9901","0 %","0.0000","100 %","0000009999"
"23.02.2019 06:00:00 PM - 07:00:00 PM","43520.0000000000","4,973,923 KByte","5093296949.0882","11,319 kbit/s","1414910.8264","4,588,568 KByte","4698693589.9107","10,442 kbit/s","1305290.5607","385,355 KByte","394603359.1775","877 kbit/s","109620.2657","0 %","0.0000","100 %","0000009999"
"23.02.2019 07:00:00 PM - 08:00:00 PM","43520.0416666667","7,850,443 KByte","8038854044.3897","17,865 kbit/s","2233182.5010","7,472,990 KByte","7652341580.3595","17,006 kbit/s","2125809.8747","377,454 KByte","386512464.0302","859 kbit/s","107372.6263","0 %","0.0000","100 %","0000009999"
"23.02.2019 08:00:00 PM - 09:00:00 PM","43520.0833333333","7,286,243 KByte","7461112675.7383","16,582 kbit/s","2072698.2662","6,818,356 KByte","6981996701.3304","15,517 kbit/s","1939599.7737","467,887 KByte","479115974.4079","1,065 kbit/s","133098.4925","0 %","0.0000","100 %","0000009999"
"23.02.2019 09:00:00 PM - 10:00:00 PM","43520.1250000000","7,713,090 KByte","7898204467.3691","17,553 kbit/s","2194128.5294","7,372,673 KByte","7549616663.1893","16,778 kbit/s","2097290.5140","340,418 KByte","348587804.1798","775 kbit/s","96838.0154","0 %","0.0000","100 %","0000009999"
"23.02.2019 10:00:00 PM - 11:00:00 PM","43520.1666666667","4,515,368 KByte","4623736898.0548","10,276 kbit/s","1284464.1274","4,238,477 KByte","4340200120.0452","9,646 kbit/s","1205698.2227","276,891 KByte","283536778.0097","630 kbit/s","78765.9048","0 %","0.0000","100 %","0000009999"
"23.02.2019 11:00:00 PM - 12:00:00 AM","43520.2083333333","2,109,066 KByte","2159684067.9025","4,800 kbit/s","599955.5712","1,926,397 KByte","1972630100.5958","4,384 kbit/s","547992.3829","182,670 KByte","187053967.3066","416 kbit/s","51963.1883","0 %","0.0000","100 %","0000009999"
"24.02.2019 12:00:00 AM - 01:00:00 AM","43520.2500000000","2,077,873 KByte","2127741796.5875","4,729 kbit/s","591091.9294","1,812,779 KByte","1856285695.3282","4,125 kbit/s","515680.7537","265,094 KByte","271456101.2594","603 kbit/s","75411.1758","0 %","0.0000","100 %","0000009999"
"24.02.2019 01:00:00 AM - 02:00:00 AM","43520.2916666667","2,516,046 KByte","2576431109.6990","5,726 kbit/s","715728.9879","2,298,763 KByte","2353933153.5700","5,231 kbit/s","653919.3644","217,283 KByte","222497956.1290","494 kbit/s","61809.6235","0 %","0.0000","100 %","0000009999"
"24.02.2019 02:00:00 AM - 03:00:00 AM","43520.3333333333","1,442,605 KByte","1477227549.2658","3,283 kbit/s","410374.0438","1,202,709 KByte","1231573707.5472","2,737 kbit/s","342131.3682","239,896 KByte","245653841.7186","546 kbit/s","68242.6756","0 %","0.0000","100 %","0000009999"
"24.02.2019 03:00:00 AM - 04:00:00 AM","43520.3750000000","1,715,174 KByte","1756337778.4194","3,903 kbit/s","487912.2645","1,517,632 KByte","1554055453.5900","3,454 kbit/s","431718.0469","197,541 KByte","202282324.8294","450 kbit/s","56194.2175","0 %","0.0000","100 %","0000009999"
"24.02.2019 04:00:00 AM - 05:00:00 AM","43520.4166666667","994,679 KByte","1018551439.3748","2,264 kbit/s","282955.3210","880,011 KByte","901131362.3629","2,003 kbit/s","250335.8240","114,668 KByte","117420077.0120","261 kbit/s","32619.4970","0 %","0.0000","100 %","0000009999"
"24.02.2019 05:00:00 AM - 06:00:00 AM","43520.4583333333","2,571,209 KByte","2632918430.4448","5,851 kbit/s","731431.2468","2,189,286 KByte","2241828524.7013","4,982 kbit/s","622785.5045","381,924 KByte","391089905.7435","869 kbit/s","108645.7423","0 %","0.0000","100 %","0000009999"
"24.02.2019 06:00:00 AM - 07:00:00 AM","43520.5000000000","2,347,737 KByte","2404082821.3355","5,343 kbit/s","667856.4384","1,969,414 KByte","2016680018.9998","4,482 kbit/s","560235.5805","378,323 KByte","387402802.3357","861 kbit/s","107620.8579","0 %","0.0000","100 %","0000009999"
"24.02.2019 07:00:00 AM - 08:00:00 AM","43520.5416666667","1,502,735 KByte","1538800872.0340","3,420 kbit/s","427481.4976","1,242,917 KByte","1272747510.5454","2,829 kbit/s","353571.4216","259,818 KByte","266053361.4886","591 kbit/s","73910.0760","0 %","0.0000","100 %","0000009999"
"24.02.2019 08:00:00 AM - 09:00:00 AM","43520.5833333333","1,442,275 KByte","1476889103.0212","3,282 kbit/s","410283.4427","1,288,283 KByte","1319202192.0076","2,932 kbit/s","366477.6291","153,991 KByte","157686911.0136","350 kbit/s","43805.8136","0 %","0.0000","100 %","0000009999"
